_id,_depart,_departLane,_departPos,_departSpeed,_departDelay,_arrival,_arrivalLane,_arrivalPos,_arrivalSpeed,_duration,_routeLength,_waitingTime,_waitingCount,_stopTime,_timeLoss,_rerouteNo,_devices,_vType,_speedFactor,_vaporized
veh247,621.00,37692391#0_0,5.10,0.00,0.17,745.00,41592113#0_0,76.39,8.27,124.00,735.66,17.00,2,0.00,36.99,1,vehroute_veh247 tripinfo_veh247 routing_veh247 fcd_veh247,veh_passenger,1.00,
veh235,591.00,360319695#0_0,5.10,0.00,0.33,756.00,-128676689#2_0,53.36,7.52,165.00,1295.69,26.00,4,0.00,64.97,1,vehroute_veh235 tripinfo_veh235 routing_veh235 fcd_veh235,veh_passenger,1.03,
veh246,619.00,37692282#6_0,5.10,0.00,0.68,756.00,4395609#0_0,32.52,12.01,137.00,889.09,22.00,3,0.00,48.60,1,vehroute_veh246 tripinfo_veh246 routing_veh246 fcd_veh246,veh_passenger,1.02,
veh224,564.00,317183888_0,5.10,0.00,0.98,764.00,37866821#3_0,24.24,11.81,200.00,1968.84,17.00,2,0.00,45.65,1,vehroute_veh224 tripinfo_veh224 routing_veh224 fcd_veh224,veh_passenger,0.92,
veh211,531.00,4541289#7_0,5.10,0.00,0.66,770.00,231751868#5_0,0.20,2.56,239.00,2396.33,24.00,4,0.00,56.13,1,vehroute_veh211 tripinfo_veh211 routing_veh211 fcd_veh211,veh_passenger,0.97,
veh218,548.00,231630881#0_0,5.10,0.00,0.06,779.00,-317697974_1,26.01,10.83,231.00,1990.75,31.00,5,0.00,77.01,1,vehroute_veh218 tripinfo_veh218 routing_veh218 fcd_veh218,veh_passenger,0.96,
veh231,581.00,128396777#2_0,5.10,0.00,0.39,782.00,-128680991#4_0,25.34,8.10,201.00,1513.77,34.00,3,0.00,72.94,1,vehroute_veh231 tripinfo_veh231 routing_veh231 fcd_veh231,veh_passenger,1.03,
veh213,536.00,13904690#1_0,5.10,0.00,0.63,784.00,-4395609#0_0,32.54,5.48,248.00,2006.79,26.00,5,0.00,71.72,1,vehroute_veh213 tripinfo_veh213 routing_veh213 fcd_veh213,veh_passenger,0.89,
veh227,571.00,-64270039#2_0,5.10,0.00,0.44,792.00,41592109_0,15.83,7.42,221.00,1874.11,0.00,0,0.00,30.22,1,vehroute_veh227 tripinfo_veh227 routing_veh227 fcd_veh227,veh_passenger,0.99,
veh225,566.00,49961185_0,5.10,0.00,0.47,795.00,42239606#1_0,68.30,8.78,229.00,1762.33,43.00,3,0.00,90.21,1,vehroute_veh225 tripinfo_veh225 routing_veh225 fcd_veh225,veh_passenger,1.18,
veh203,511.00,-231630879_0,5.10,0.00,0.76,796.00,125822009#3_0,52.59,8.77,285.00,2680.04,17.00,5,0.00,67.98,1,vehroute_veh203 tripinfo_veh203 routing_veh203 fcd_veh203,veh_passenger,1.06,
veh241,606.00,41592120#2_0,0.61,0.00,0.25,808.00,-81982573#2_0,82.80,13.21,202.00,1658.46,13.00,2,0.00,44.37,1,vehroute_veh241 tripinfo_veh241 routing_veh241 fcd_veh241,veh_passenger,0.96,
veh221,556.00,114208059#3_0,0.20,0.00,0.52,813.00,23076565#0_0,108.19,8.16,257.00,1851.75,74.00,3,0.00,119.62,1,vehroute_veh221 tripinfo_veh221 routing_veh221 fcd_veh221,veh_passenger,1.10,
veh248,624.00,7990020#3_0,5.10,0.00,0.66,838.00,-37865180#2_0,38.13,12.75,214.00,2298.62,2.00,2,0.00,28.54,1,vehroute_veh248 tripinfo_veh248 routing_veh248 fcd_veh248,veh_passenger,0.95,
veh245,616.00,998776256_0,5.10,0.00,0.20,850.00,-64270035#0_0,19.73,8.50,234.00,1730.84,25.00,3,0.00,69.22,1,vehroute_veh245 tripinfo_veh245 routing_veh245 fcd_veh245,veh_passenger,1.12,
veh238,599.00,-317127403#1_0,5.10,0.00,0.79,859.00,13904649#0_0,25.60,8.19,260.00,2141.84,29.00,4,0.00,80.40,1,vehroute_veh238 tripinfo_veh238 routing_veh238 fcd_veh238,veh_passenger,1.01,
veh244,614.00,-128005879#2_0,5.10,0.00,0.71,869.00,229119089_0,23.79,7.72,255.00,1465.15,51.00,3,0.00,87.85,1,vehroute_veh244 tripinfo_veh244 routing_veh244 fcd_veh244,veh_passenger,1.01,
veh220,553.00,3789703#0_0,4.44,12.03,0.04,872.00,-14047194#2_0,9.81,6.50,319.00,2568.67,36.00,7,0.00,89.55,1,vehroute_veh220 tripinfo_veh220 routing_veh220 fcd_veh220,veh_passenger,0.87,
veh242,609.00,41565485#1_0,5.10,0.00,0.74,888.00,474506101#0_0,58.34,14.02,279.00,2543.52,17.00,3,0.00,68.14,1,vehroute_veh242 tripinfo_veh242 routing_veh242 fcd_veh242,veh_passenger,1.04,
veh207,521.00,13904648#0_0,5.10,0.00,0.71,889.00,4396064_0,116.39,8.12,368.00,2741.27,66.00,7,0.00,142.20,1,vehroute_veh207 tripinfo_veh207 routing_veh207 fcd_veh207,veh_passenger,1.10,
veh236,595.00,1008992999_1,5.10,0.00,1.82,891.00,290533427#1_0,12.57,6.27,296.00,2224.48,20.00,6,0.00,75.27,1,vehroute_veh236 tripinfo_veh236 routing_veh236 fcd_veh236,veh_passenger,0.82,
veh237,596.00,-128676689#2_0,5.10,0.00,0.31,892.00,3708838#4_0,18.50,8.50,296.00,2295.12,59.00,8,0.00,118.48,1,vehroute_veh237 tripinfo_veh237 routing_veh237 fcd_veh237,veh_passenger,1.12,
veh239,601.00,-13904675#4_0,5.10,0.00,0.28,900.00,-81982573#2_0,82.80,13.28,299.00,2864.61,22.00,4,0.00,76.57,1,vehroute_veh239 tripinfo_veh239 routing_veh239 fcd_veh239,veh_passenger,1.03,
veh230,579.00,-39179549#0_0,5.10,0.00,0.90,922.00,-39117801#0_0,28.28,8.16,343.00,2712.44,57.00,10,0.00,131.53,1,vehroute_veh230 tripinfo_veh230 routing_veh230 fcd_veh230,veh_passenger,1.10,
veh214,538.00,4215666#0_0,5.10,0.00,0.12,946.00,174092690_0,113.40,8.86,408.00,4022.07,34.00,4,0.00,83.71,1,vehroute_veh214 tripinfo_veh214 routing_veh214 fcd_veh214,veh_passenger,1.07,
veh361,908.00,-37747500#7_0,5.10,0.00,0.63,970.00,-740743747_0,8.24,12.35,62.00,410.60,3.00,1,0.00,16.30,1,vehroute_veh361 tripinfo_veh361 routing_veh361 fcd_veh361,veh_passenger,0.96,
veh357,898.00,-547766101#3_0,5.10,0.00,0.69,984.00,83806428#0_1,61.79,13.57,86.00,971.76,0.00,0,0.00,15.02,1,vehroute_veh357 tripinfo_veh357 routing_veh357 fcd_veh357,veh_passenger,1.00,
veh233,586.00,114207515_0,5.10,0.00,0.36,990.00,-3708681#5_0,90.96,8.01,404.00,3741.61,74.00,4,0.00,129.35,1,vehroute_veh233 tripinfo_veh233 routing_veh233 fcd_veh233,veh_passenger,1.06,
veh370,930.00,939035838_0,2.49,0.00,0.01,1007.00,632121623#0_1,30.16,15.74,77.00,840.42,5.00,1,0.00,17.60,1,vehroute_veh370 tripinfo_veh370 routing_veh370 fcd_veh370,veh_passenger,1.18,
veh353,888.00,-55668406_0,5.10,0.00,0.74,1032.00,37866820_0,13.56,14.55,144.00,1506.63,14.00,3,0.00,40.65,1,vehroute_veh353 tripinfo_veh353 routing_veh353 fcd_veh353,veh_passenger,1.13,
veh378,951.00,541484858_0,5.10,0.00,0.91,1035.00,52321641#0_0,33.90,15.44,84.00,991.64,1.00,1,0.00,18.62,1,vehroute_veh378 tripinfo_veh378 routing_veh378 fcd_veh378,veh_passenger,1.13,
veh356,895.00,13904645#1_1,5.10,0.00,0.20,1040.00,-52881850#0_0,10.23,6.26,145.00,1012.03,10.00,2,0.00,31.16,1,vehroute_veh356 tripinfo_veh356 routing_veh356 fcd_veh356,veh_passenger,0.89,
veh387,973.00,13904645#2_1,5.10,0.00,0.28,1048.00,-547766100#1_0,0.20,4.71,75.00,595.14,0.00,0,0.00,10.06,1,vehroute_veh387 tripinfo_veh387 routing_veh387 fcd_veh387,veh_passenger,0.90,
veh379,953.00,-4540064#1_0,5.10,0.00,0.39,1054.00,4395775#4_1,19.25,14.13,101.00,1176.64,4.00,1,0.00,18.03,1,vehroute_veh379 tripinfo_veh379 routing_veh379 fcd_veh379,veh_passenger,1.05,
veh359,903.00,917565357_0,5.10,0.00,0.66,1069.00,37692282#0_0,18.60,7.19,166.00,1131.97,31.00,5,0.00,64.27,1,vehroute_veh359 tripinfo_veh359 routing_veh359 fcd_veh359,veh_passenger,0.97,
veh355,893.00,4539929#2_0,5.10,0.00,0.72,1081.00,233037569_0,48.16,8.60,188.00,2127.32,5.00,2,0.00,34.18,1,vehroute_veh355 tripinfo_veh355 routing_veh355 fcd_veh355,veh_passenger,1.14,
veh381,958.00,150800557#0_1,5.10,0.00,0.37,1088.00,4540248#1_0,21.10,7.60,130.00,923.01,21.00,2,0.00,41.73,1,vehroute_veh381 tripinfo_veh381 routing_veh381 fcd_veh381,veh_passenger,0.91,
veh360,905.00,231751868#5_0,0.20,0.00,0.15,1090.00,114277935#2_0,63.81,8.12,185.00,2053.79,4.00,2,0.00,33.61,1,vehroute_veh360 tripinfo_veh360 routing_veh360 fcd_veh360,veh_passenger,1.04,
veh399,1003.00,13904675#4_0,5.10,0.00,0.12,1094.00,83806426#4_1,72.17,13.63,91.00,832.59,5.00,1,0.00,21.84,1,vehroute_veh399 tripinfo_veh399 routing_veh399 fcd_veh399,veh_passenger,1.03,
veh376,946.00,261557486#0_0,5.10,0.00,0.93,1100.00,-85418329_0,41.52,7.90,154.00,1245.13,13.00,1,0.00,37.38,1,vehroute_veh376 tripinfo_veh376 routing_veh376 fcd_veh376,veh_passenger,1.08,
veh392,986.00,909735863_0,5.10,0.00,0.72,1109.00,14047760#1_0,19.38,7.11,123.00,665.03,34.00,2,0.00,52.34,1,vehroute_veh392 tripinfo_veh392 routing_veh392 fcd_veh392,veh_passenger,0.92,
veh369,928.00,261557486#4_0,0.20,0.00,0.53,1110.00,-20485040#12_0,104.34,15.46,182.00,2077.61,10.00,4,0.00,44.83,1,vehroute_veh369 tripinfo_veh369 routing_veh369 fcd_veh369,veh_passenger,1.12,
veh352,885.00,37747501_1,5.10,0.00,0.26,1111.00,520012240_1,82.85,6.98,226.00,1929.04,21.00,3,0.00,59.70,1,vehroute_veh352 tripinfo_veh352 routing_veh352 fcd_veh352,veh_passenger,0.94,
veh414,1041.00,-32117788#6_1,5.10,0.00,0.42,1112.00,20485040#6_0,30.08,11.56,71.00,728.24,0.00,0,0.00,8.80,1,vehroute_veh414 tripinfo_veh414 routing_veh414 fcd_veh414,veh_passenger,0.87,
veh354,890.00,-4541289#2_0,5.10,0.00,0.23,1114.00,7990020#5_0,21.18,5.69,224.00,1476.59,20.00,4,0.00,54.10,1,vehroute_veh354 tripinfo_veh354 routing_veh354 fcd_veh354,veh_passenger,0.73,
veh366,920.00,-290533428_0,5.10,0.00,0.07,1120.00,85418338_0,7.38,7.34,200.00,1746.19,16.00,4,0.00,50.89,1,vehroute_veh366 tripinfo_veh366 routing_veh366 fcd_veh366,veh_passenger,0.93,
veh400,1006.00,-59433203#2_0,5.10,0.00,0.61,1120.00,37865180#0_1,24.19,13.93,114.00,925.26,14.00,2,0.00,46.05,1,vehroute_veh400 tripinfo_veh400 routing_veh400 fcd_veh400,veh_passenger,1.08,
veh397,998.00,384401180_1,5.10,0.00,0.15,1121.00,114208222#2_0,45.57,8.37,123.00,976.50,0.00,0,0.00,19.48,1,vehroute_veh397 tripinfo_veh397 routing_veh397 fcd_veh397,veh_passenger,1.10,
veh368,925.00,-366887650#0_0,5.10,0.00,0.04,1127.00,233718299_0,12.39,8.51,202.00,1394.96,31.00,4,0.00,68.62,1,vehroute_veh368 tripinfo_veh368 routing_veh368 fcd_veh368,veh_passenger,1.06,
veh377,948.00,64226715#0_0,5.10,0.00,0.42,1136.00,147075690_0,39.42,7.26,188.00,1478.97,6.00,1,0.00,31.52,1,vehroute_veh377 tripinfo_veh377 routing_veh377 fcd_veh377,veh_passenger,0.99,
veh372,936.00,4541293#3_1,5.10,0.00,0.99,1141.00,14047784#1_0,28.00,7.01,205.00,1483.21,25.00,3,0.00,57.38,1,vehroute_veh372 tripinfo_veh372 routing_veh372 fcd_veh372,veh_passenger,0.91,
veh404,1016.00,3810573#1_0,5.10,0.00,0.56,1145.00,4215601#1_0,20.73,7.11,129.00,934.59,9.00,2,0.00,26.86,1,vehroute_veh404 tripinfo_veh404 routing_veh404 fcd_veh404,veh_passenger,0.89,
veh351,883.00,-64226715#2_0,0.20,0.00,0.77,1151.00,-55814729#3_0,0.20,3.72,268.00,2572.27,26.00,4,0.00,80.34,1,vehroute_veh351 tripinfo_veh351 routing_veh351 fcd_veh351,veh_passenger,1.16,
veh425,1069.00,306917253#0_0,5.10,0.00,0.77,1155.00,30454634#3_0,1.25,7.45,86.00,591.72,14.00,1,0.00,26.34,1,vehroute_veh425 tripinfo_veh425 routing_veh425 fcd_veh425,veh_passenger,0.96,
veh394,991.00,32117786#4_0,5.10,0.00,0.69,1157.00,52822147#0_0,5.58,7.97,166.00,1358.77,7.00,3,0.00,40.03,1,vehroute_veh394 tripinfo_veh394 routing_veh394 fcd_veh394,veh_passenger,1.03,
veh435,1094.00,37747728#1_2,5.10,0.00,0.64,1160.00,384401180_0,15.88,14.20,66.00,446.35,11.00,1,0.00,34.11,1,vehroute_veh435 tripinfo_veh435 routing_veh435 fcd_veh435,veh_passenger,1.07,
veh408,1026.00,40260272#2_0,1.81,0.00,0.50,1169.00,128396775_0,23.26,7.63,143.00,1021.07,16.00,2,0.00,40.70,1,vehroute_veh408 tripinfo_veh408 routing_veh408 fcd_veh408,veh_passenger,0.93,
veh405,1018.00,52321642#0_0,5.10,0.00,0.04,1172.00,-135582944_0,108.36,7.57,154.00,1124.45,3.00,1,0.00,22.16,1,vehroute_veh405 tripinfo_veh405 routing_veh405 fcd_veh405,veh_passenger,0.97,
veh390,981.00,40260270#1_0,5.10,0.00,0.74,1175.00,3789571#2_1,0.20,9.18,194.00,1932.23,17.00,4,0.00,61.73,1,vehroute_veh390 tripinfo_veh390 routing_veh390 fcd_veh390,veh_passenger,1.14,
veh428,1076.00,-4539928#2_0,5.10,0.00,0.23,1175.00,293281653#0_1,32.97,13.78,99.00,1033.05,4.00,1,0.00,21.72,1,vehroute_veh428 tripinfo_veh428 routing_veh428 fcd_veh428,veh_passenger,1.04,
veh373,938.00,3809978#2_0,0.20,0.00,0.47,1177.00,147075696#0_0,5.14,8.80,239.00,2150.80,26.00,3,0.00,64.03,1,vehroute_veh373 tripinfo_veh373 routing_veh373 fcd_veh373,veh_passenger,1.14,
veh403,1013.00,-83517075#0_0,5.10,0.00,0.07,1181.00,-530721238#1_0,3.86,5.21,168.00,1463.27,24.00,3,0.00,58.92,1,vehroute_veh403 tripinfo_veh403 routing_veh403 fcd_veh403,veh_passenger,1.08,
veh362,910.00,41592105#5_0,5.10,0.00,0.12,1185.00,360313819_0,140.78,8.35,275.00,2143.44,21.00,3,0.00,61.49,1,vehroute_veh362 tripinfo_veh362 routing_veh362 fcd_veh362,veh_passenger,1.00,
veh384,966.00,14047759#0_0,5.10,0.00,0.82,1194.00,-326772508#2_0,82.72,13.55,228.00,1982.71,27.00,5,0.00,69.85,1,vehroute_veh384 tripinfo_veh384 routing_veh384 fcd_veh384,veh_passenger,0.98,
veh416,1046.00,-372245390#1_0,5.10,0.00,0.39,1195.00,-150800557#0_1,52.94,10.35,149.00,985.33,29.00,4,0.00,59.19,1,vehroute_veh416 tripinfo_veh416 routing_veh416 fcd_veh416,veh_passenger,0.83,
veh419,1054.00,-114208262#2_0,5.10,0.00,0.85,1197.00,4396161#0_0,23.01,10.38,143.00,1180.39,7.00,1,0.00,33.46,1,vehroute_veh419 tripinfo_veh419 routing_veh419 fcd_veh419,veh_passenger,1.03,
veh374,941.00,-4472602#0_0,5.10,0.00,0.96,1203.00,4829715#0_0,93.19,6.59,262.00,2061.84,34.00,3,0.00,73.58,1,vehroute_veh374 tripinfo_veh374 routing_veh374 fcd_veh374,veh_passenger,0.88,
veh421,1059.00,372256216#0_0,5.10,0.00,0.83,1210.00,125814738#2_0,31.69,14.73,151.00,1153.91,15.00,3,0.00,38.29,1,vehroute_veh421 tripinfo_veh421 routing_veh421 fcd_veh421,veh_passenger,1.07,
veh395,993.00,52324405_0,5.10,0.00,0.18,1214.00,128680991#0_0,47.32,8.22,221.00,2273.60,18.00,4,0.00,61.44,1,vehroute_veh395 tripinfo_veh395 routing_veh395 fcd_veh395,veh_passenger,1.08,
veh382,961.00,-4540080#3_0,5.10,0.00,0.85,1215.00,-48985674_0,51.41,7.86,254.00,2416.24,6.00,2,0.00,49.54,1,vehroute_veh382 tripinfo_veh382 routing_veh382 fcd_veh382,veh_passenger,1.00,
veh449,1129.00,83806415_0,5.10,0.00,0.45,1220.00,520012242_0,7.05,13.21,91.00,552.62,31.00,3,0.00,49.36,1,vehroute_veh449 tripinfo_veh449 routing_veh449 fcd_veh449,veh_passenger,0.97,
veh393,988.00,-137329785#0_0,5.10,0.00,0.20,1222.00,14047962#2_0,0.20,8.40,234.00,1788.32,39.00,5,0.00,96.57,1,vehroute_veh393 tripinfo_veh393 routing_veh393 fcd_veh393,veh_passenger,1.09,
veh412,1036.00,-13904657_0,5.10,0.00,0.45,1222.00,4395933#7_0,25.92,11.44,186.00,1374.11,23.00,3,0.00,52.95,1,vehroute_veh412 tripinfo_veh412 routing_veh412 fcd_veh412,veh_passenger,0.84,
veh429,1079.00,37865178_0,5.10,0.00,0.72,1222.00,405364257#3_0,38.09,7.66,143.00,1089.29,28.00,2,0.00,49.94,1,vehroute_veh429 tripinfo_veh429 routing_veh429 fcd_veh429,veh_passenger,1.00,
veh442,1111.00,-376394518#1_0,5.10,0.00,0.04,1222.00,-30988146#3_0,35.59,6.78,111.00,779.36,0.00,0,0.00,12.87,1,vehroute_veh442 tripinfo_veh442 routing_veh442 fcd_veh442,veh_passenger,0.97,
veh401,1008.00,37692282#5_0,5.10,0.00,0.10,1224.00,49961185_1,18.88,12.27,216.00,1941.41,19.00,4,0.00,53.30,1,vehroute_veh401 tripinfo_veh401 routing_veh401 fcd_veh401,veh_passenger,0.94,
veh396,996.00,20485040#13_0,1.48,0.00,0.66,1225.00,13871260_0,66.20,8.71,229.00,1938.37,42.00,6,0.00,87.04,1,vehroute_veh396 tripinfo_veh396 routing_veh396 fcd_veh396,veh_passenger,1.06,
veh422,1061.00,-42239605#1_0,5.10,0.00,0.31,1226.00,4937393_0,25.98,12.98,165.00,1424.32,30.00,4,0.00,59.51,1,vehroute_veh422 tripinfo_veh422 routing_veh422 fcd_veh422,veh_passenger,1.02,
veh418,1051.00,-42293718#6_0,5.10,0.00,0.37,1229.00,-4263428#3_0,11.36,6.42,178.00,1528.83,8.00,3,0.00,41.89,1,vehroute_veh418 tripinfo_veh418 routing_veh418 fcd_veh418,veh_passenger,0.87,
veh432,1086.00,-4540261#1_0,5.10,0.00,0.18,1229.00,4395982#1_0,48.67,7.87,143.00,1120.11,25.00,4,0.00,59.92,1,vehroute_veh432 tripinfo_veh432 routing_veh432 fcd_veh432,veh_passenger,1.09,
veh371,933.00,13904650#7_0,5.10,0.00,0.50,1231.00,-2746171#5_0,54.44,8.78,298.00,2744.10,39.00,5,0.00,97.74,1,vehroute_veh371 tripinfo_veh371 routing_veh371 fcd_veh371,veh_passenger,1.08,
veh364,915.00,26143790#0_0,5.10,0.00,0.09,1233.00,64344154_0,17.27,8.00,318.00,2714.09,34.00,5,0.00,100.22,1,vehroute_veh364 tripinfo_veh364 routing_veh364 fcd_veh364,veh_passenger,1.07,
veh413,1039.00,-4541293#6_1,5.10,0.00,0.93,1239.00,-80479198#0_0,56.13,8.56,200.00,1836.70,26.00,4,0.00,66.73,1,vehroute_veh413 tripinfo_veh413 routing_veh413 fcd_veh413,veh_passenger,1.03,
veh424,1066.00,14045599#1_0,5.10,0.00,0.29,1245.00,-41362435_0,80.94,7.48,179.00,1342.50,16.00,2,0.00,41.61,1,vehroute_veh424 tripinfo_veh424 routing_veh424 fcd_veh424,veh_passenger,0.97,
veh431,1084.00,14047802#1_0,5.10,0.00,0.69,1247.00,585819381#1_1,61.71,10.98,163.00,1292.06,16.00,3,0.00,41.21,1,vehroute_veh431 tripinfo_veh431 routing_veh431 fcd_veh431,veh_passenger,0.83,
veh406,1021.00,-14047759#3_0,3.18,0.00,0.53,1248.00,360319695#0_1,76.89,12.21,227.00,1896.55,28.00,4,0.00,76.31,1,vehroute_veh406 tripinfo_veh406 routing_veh406 fcd_veh406,veh_passenger,0.97,
veh389,978.00,43175824#1_0,5.10,0.00,0.26,1263.00,-13904650#6_0,63.83,6.97,285.00,2012.75,48.00,7,0.00,108.95,1,vehroute_veh389 tripinfo_veh389 routing_veh389 fcd_veh389,veh_passenger,0.89,
veh391,983.00,4472602#0_0,5.10,0.00,0.23,1275.00,-85422718#2_0,0.20,3.30,292.00,2825.98,25.00,4,0.00,67.21,1,vehroute_veh391 tripinfo_veh391 routing_veh391 fcd_veh391,veh_passenger,0.96,
veh386,971.00,261557486#3_0,0.20,0.00,0.80,1277.00,23076566_0,59.44,8.32,306.00,2902.58,33.00,5,0.00,102.94,1,vehroute_veh386 tripinfo_veh386 routing_veh386 fcd_veh386,veh_passenger,1.09,
veh446,1122.00,4540245#3_0,5.10,0.00,0.99,1284.00,13904706#4_0,25.99,7.31,162.00,1449.97,12.00,2,0.00,44.22,1,vehroute_veh446 tripinfo_veh446 routing_veh446 fcd_veh446,veh_passenger,0.99,
veh430,1081.00,-13904675#0_0,5.10,0.00,0.20,1286.00,338075835#3_1,74.63,7.89,205.00,1369.45,46.00,4,0.00,74.21,1,vehroute_veh430 tripinfo_veh430 routing_veh430 fcd_veh430,veh_passenger,1.10,
veh383,963.00,317697975#4_0,5.10,0.00,0.34,1289.00,998772222#2_0,12.04,13.84,326.00,3259.58,39.00,6,0.00,94.35,1,vehroute_veh383 tripinfo_veh383 routing_veh383 fcd_veh383,veh_passenger,1.03,
veh437,1099.00,3708541#3_0,5.10,0.00,0.61,1289.00,585819381#0_0,0.48,13.78,190.00,1743.97,19.00,2,0.00,47.16,1,vehroute_veh437 tripinfo_veh437 routing_veh437 fcd_veh437,veh_passenger,1.00,
veh438,1101.00,37692198#3_0,5.10,0.00,0.10,1300.00,-52321641#2_0,17.30,14.87,199.00,1742.70,41.00,5,0.00,88.88,1,vehroute_veh438 tripinfo_veh438 routing_veh438 fcd_veh438,veh_passenger,1.15,
veh445,1119.00,4541289#7_0,5.10,0.00,0.50,1303.00,-43100899#2_1,54.01,15.15,184.00,1685.68,18.00,3,0.00,49.78,1,vehroute_veh445 tripinfo_veh445 routing_veh445 fcd_veh445,veh_passenger,1.09,
veh415,1044.00,296573594#1_0,0.88,0.00,0.91,1304.00,4395890_0,107.32,8.52,260.00,1949.74,28.00,3,0.00,72.52,1,vehroute_veh415 tripinfo_veh415 routing_veh415 fcd_veh415,veh_passenger,1.06,
veh420,1056.00,-365839070_0,5.10,0.00,0.34,1309.00,128912367_0,16.10,8.96,253.00,2251.03,35.00,3,0.00,85.21,1,vehroute_veh420 tripinfo_veh420 routing_veh420 fcd_veh420,veh_passenger,1.11,
veh410,1031.00,52321642#1_0,5.10,0.00,0.47,1310.00,130294072#1_0,84.80,8.65,279.00,2319.38,50.00,6,0.00,100.47,1,vehroute_veh410 tripinfo_veh410 routing_veh410 fcd_veh410,veh_passenger,1.07,
veh402,1011.00,497328791_0,5.10,0.00,0.58,1313.00,520012241#1_1,51.67,7.05,302.00,2511.66,32.00,4,0.00,72.42,1,vehroute_veh402 tripinfo_veh402 routing_veh402 fcd_veh402,veh_passenger,0.92,
veh447,1124.00,-59433203#2_0,5.10,0.00,0.48,1321.00,-26143790#1_0,8.40,6.02,197.00,1363.84,42.00,2,0.00,67.09,1,vehroute_veh447 tripinfo_veh447 routing_veh447 fcd_veh447,veh_passenger,1.04,
veh417,1049.00,-32117788#0_0,5.10,0.00,0.88,1322.00,13904648#4_0,43.88,7.43,273.00,2342.08,22.00,4,0.00,66.49,1,vehroute_veh417 tripinfo_veh417 routing_veh417 fcd_veh417,veh_passenger,0.95,
veh434,1091.00,3708865#7_0,1.43,0.00,0.15,1327.00,354359921_1,176.05,13.84,236.00,2766.02,13.00,3,0.00,47.37,1,vehroute_veh434 tripinfo_veh434 routing_veh434 fcd_veh434,veh_passenger,1.07,
veh426,1071.00,962863830#1_0,5.10,0.00,0.26,1331.00,-4674997_0,68.89,6.94,260.00,1895.39,1.00,1,0.00,32.22,1,vehroute_veh426 tripinfo_veh426 routing_veh426 fcd_veh426,veh_passenger,0.98,
veh411,1034.00,3788405#1_0,5.10,0.00,0.96,1336.00,585819381#0_1,0.48,5.45,302.00,1904.13,54.00,4,0.00,94.82,1,vehroute_veh411 tripinfo_veh411 routing_veh411 fcd_veh411,veh_passenger,1.00,
veh423,1064.00,-37865180#2_0,5.10,0.00,0.80,1343.00,-85422715#0_0,57.56,8.26,279.00,2891.46,20.00,3,0.00,63.47,1,vehroute_veh423 tripinfo_veh423 routing_veh423 fcd_veh423,veh_passenger,1.00,
veh444,1116.00,22566799#5_0,1.35,0.00,0.02,1344.00,632121623#1_0,25.46,14.46,228.00,2383.00,29.00,3,0.00,69.31,1,vehroute_veh444 tripinfo_veh444 routing_veh444 fcd_veh444,veh_passenger,1.11,
veh441,1109.00,-4674997_0,5.10,0.00,0.56,1368.00,41228866#3_0,29.06,8.30,259.00,1989.15,17.00,4,0.00,64.73,1,vehroute_veh441 tripinfo_veh441 routing_veh441 fcd_veh441,veh_passenger,1.02,
veh436,1097.00,37747008#0_2,5.10,0.00,1.12,1371.00,4908199#0_0,41.79,6.90,274.00,2253.84,29.00,3,0.00,66.03,1,vehroute_veh436 tripinfo_veh436 routing_veh436 fcd_veh436,veh_passenger,0.91,
veh427,1074.00,874916508#0_0,3.31,0.00,0.75,1378.00,37692282#4_0,38.20,8.09,304.00,2382.73,60.00,6,0.00,121.16,1,vehroute_veh427 tripinfo_veh427 routing_veh427 fcd_veh427,veh_passenger,1.10,
veh385,968.00,23102758#0_0,5.10,0.00,0.31,1384.00,-636824321#1_0,25.06,7.34,416.00,3550.92,31.00,5,0.00,86.51,1,vehroute_veh385 tripinfo_veh385 routing_veh385 fcd_veh385,veh_passenger,0.94,
veh440,1106.00,39255348#1_0,5.10,0.00,0.07,1405.00,-20484465#2_0,21.82,9.34,299.00,2674.51,41.00,4,0.00,93.53,1,vehroute_veh440 tripinfo_veh440 routing_veh440 fcd_veh440,veh_passenger,1.06,
veh443,1114.00,23102758#3_0,5.10,0.00,0.53,1421.00,8403822#1_0,55.23,9.07,307.00,2752.19,59.00,7,0.00,122.98,1,vehroute_veh443 tripinfo_veh443 routing_veh443 fcd_veh443,veh_passenger,1.24,
veh398,1001.00,37692415#0_0,5.10,6.15,0.64,1424.00,-354369976#3_0,29.83,8.25,423.00,2972.55,71.00,7,0.00,132.57,1,vehroute_veh398 tripinfo_veh398 routing_veh398 fcd_veh398,veh_passenger,1.03,
veh554,1393.00,-3809981#0_0,5.10,0.00,0.53,1450.00,-317183888_0,13.01,13.61,57.00,530.64,4.00,1,0.00,16.80,1,vehroute_veh554 tripinfo_veh554 routing_veh554 fcd_veh554,veh_passenger,1.04,
veh409,1029.00,-22566799#5_0,1.35,0.00,0.99,1470.00,3708463#1_0,65.75,15.08,441.00,3842.53,76.00,9,0.00,153.02,1,vehroute_veh409 tripinfo_veh409 routing_veh409 fcd_veh409,veh_passenger,1.10,
